locs,techs,timesteps,resource_con
N1,solar,2021-02-17 20:00:00,0.0
N1,solar,2021-02-17 22:00:00,0.0
N1,solar,2021-02-18 00:00:00,0.0
N1,solar,2021-02-18 02:00:00,0.0
N1,solar,2021-02-18 04:00:00,0.0
N1,solar,2021-02-18 06:00:00,0.33799999999999997
N1,solar,2021-02-18 08:00:00,1.034384
N1,solar,2021-02-18 10:00:00,1.3316160000000001
N1,solar,2021-02-18 12:00:00,1.299792
N1,solar,2021-02-18 14:00:00,0.9486880000000001
N1,solar,2021-02-18 16:00:00,0.229632
N1,solar,2021-02-18 18:00:00,0.0
N1,solar,2021-02-18 20:00:00,0.0
N1,solar,2021-02-18 22:00:00,0.0
N1,solar,2021-02-19 00:00:00,0.0
N1,solar,2021-02-19 02:00:00,0.0
N1,solar,2021-02-19 04:00:00,0.0
N1,solar,2021-02-19 06:00:00,0.39936000000000005
N1,solar,2021-02-19 08:00:00,1.241552
N1,solar,2021-02-19 10:00:00,1.4795040000000002
N1,solar,2021-02-19 12:00:00,1.4006720000000001
N1,solar,2021-02-19 14:00:00,1.0187840000000001
N1,solar,2021-02-19 16:00:00,0.31324799999999997
N1,solar,2021-02-19 18:00:00,0.0
N1,solar,2021-02-19 20:00:00,0.0
N1,solar,2021-02-19 22:00:00,0.0
N1,solar,2021-02-20 00:00:00,0.0
N1,solar,2021-02-20 02:00:00,0.0
N1,solar,2021-02-20 04:00:00,0.0
N1,solar,2021-02-20 06:00:00,0.6741280000000001
N1,solar,2021-02-20 08:00:00,1.39672
N1,solar,2021-02-20 10:00:00,1.530256
N1,solar,2021-02-20 12:00:00,1.4456
N1,solar,2021-02-20 14:00:00,1.08576
N1,solar,2021-02-20 16:00:00,0.39228799999999997
N1,solar,2021-02-20 18:00:00,0.0
N1,solar,2021-02-20 20:00:00,0.0
N1,solar,2021-02-20 22:00:00,0.0
N1,solar,2021-02-21 00:00:00,0.0
N1,solar,2021-02-21 02:00:00,0.0
N1,solar,2021-02-21 04:00:00,0.0
N1,solar,2021-02-21 06:00:00,0.34673600000000004
N1,solar,2021-02-21 08:00:00,1.2051519999999998
N1,solar,2021-02-21 10:00:00,1.5080000000000002
N1,solar,2021-02-21 12:00:00,1.4651519999999998
N1,solar,2021-02-21 14:00:00,1.13776
N1,solar,2021-02-21 16:00:00,0.42016000000000003
N1,solar,2021-02-21 18:00:00,0.0
N1,solar,2021-02-21 20:00:00,0.0
N1,solar,2021-02-21 22:00:00,0.0
N1,solar,2021-02-22 00:00:00,0.0
N1,solar,2021-02-22 02:00:00,0.0
N1,solar,2021-02-22 04:00:00,0.0
N1,solar,2021-02-22 06:00:00,0.594464
N1,solar,2021-02-22 08:00:00,1.404416
N1,solar,2021-02-22 10:00:00,1.5712320000000002
N1,solar,2021-02-22 12:00:00,1.5385760000000002
N1,solar,2021-02-22 14:00:00,1.280864
N1,solar,2021-02-22 16:00:00,0.6079840000000001
N1,solar,2021-02-22 18:00:00,0.0
N1,solar,2021-02-22 20:00:00,0.0
N1,solar,2021-02-22 22:00:00,0.0
N1,solar,2021-02-23 00:00:00,0.0
N1,solar,2021-02-23 02:00:00,0.0
N1,solar,2021-02-23 04:00:00,0.0
N1,solar,2021-02-23 06:00:00,0.6190080000000001
N1,solar,2021-02-23 08:00:00,1.43208
N1,solar,2021-02-23 10:00:00,1.5710240000000002
N1,solar,2021-02-23 12:00:00,1.563536
N1,solar,2021-02-23 14:00:00,1.3251680000000001
N1,solar,2021-02-23 16:00:00,0.6766240000000001
N1,solar,2021-02-23 18:00:00,0.0
N1,solar,2021-02-23 20:00:00,0.0
N1,solar,2021-02-23 22:00:00,0.0
N1,solar,2021-02-24 00:00:00,0.0
N1,solar,2021-02-24 02:00:00,0.0
N1,solar,2021-02-24 04:00:00,0.0
N1,solar,2021-02-24 06:00:00,0.6799520000000001
N1,solar,2021-02-24 08:00:00,1.3578240000000001
N1,solar,2021-02-24 10:00:00,1.522768
N1,solar,2021-02-24 12:00:00,1.4497600000000002
N1,solar,2021-02-24 14:00:00,1.067248
N1,solar,2021-02-24 16:00:00,0.28745600000000004
N1,solar,2021-02-24 18:00:00,0.0
N1,solar,2021-02-24 20:00:00,0.0
N1,solar,2021-02-24 22:00:00,0.0
N1,solar,2021-02-25 00:00:00,0.0
N1,solar,2021-02-25 02:00:00,0.0
N1,solar,2021-02-25 04:00:00,0.0
N1,solar,2021-02-25 06:00:00,0.28766400000000003
N1,solar,2021-02-25 08:00:00,0.9551359999999999
N1,solar,2021-02-25 10:00:00,1.2690080000000001
N1,solar,2021-02-25 12:00:00,1.3468
N1,solar,2021-02-25 14:00:00,0.9237280000000001
N1,solar,2021-02-25 16:00:00,0.219648
N1,solar,2021-02-25 18:00:00,0.0
N1,solar,2021-02-25 20:00:00,0.0
N1,solar,2021-02-25 22:00:00,0.0
N1,solar,2021-02-26 00:00:00,0.0
N1,solar,2021-02-26 02:00:00,0.0
N1,solar,2021-02-26 04:00:00,0.0
N1,solar,2021-02-26 06:00:00,0.22713599999999998
N1,solar,2021-02-26 08:00:00,0.91
N1,solar,2021-02-26 10:00:00,1.3056159999999999
N1,solar,2021-02-26 12:00:00,1.378832
N1,solar,2021-02-26 14:00:00,1.128608
N1,solar,2021-02-26 16:00:00,0.5322720000000001
N1,solar,2021-02-26 18:00:00,0.0
N1,solar,2021-02-26 20:00:00,0.0
N1,solar,2021-02-26 22:00:00,0.0
N1,solar,2021-02-27 00:00:00,0.0
N1,solar,2021-02-27 02:00:00,0.0
N1,solar,2021-02-27 04:00:00,0.0
N1,solar,2021-02-27 06:00:00,0.6389760000000001
N1,solar,2021-02-27 08:00:00,1.4021279999999998
N1,solar,2021-02-27 10:00:00,1.589536
N1,solar,2021-02-27 12:00:00,1.5570879999999998
N1,solar,2021-02-27 14:00:00,1.339728
N1,solar,2021-02-27 16:00:00,0.6591520000000001
N1,solar,2021-02-27 18:00:00,0.0
N1,solar,2021-02-27 20:00:00,0.0
N1,solar,2021-02-27 22:00:00,0.0
N1,solar,2021-02-28 00:00:00,0.0
N1,solar,2021-02-28 02:00:00,0.0
N1,solar,2021-02-28 04:00:00,0.0
N1,solar,2021-02-28 06:00:00,0.657696
N1,solar,2021-02-28 08:00:00,1.36552
N1,solar,2021-02-28 10:00:00,1.4930240000000001
N1,solar,2021-02-28 12:00:00,1.407952
N1,solar,2021-02-28 14:00:00,1.0262719999999999
N1,solar,2021-02-28 16:00:00,0.37856
N1,solar,2021-02-28 18:00:00,0.0
N1,solar,2021-02-28 20:00:00,0.0
N1,solar,2021-02-28 22:00:00,0.0
N1,solar,2021-03-01 00:00:00,0.0
N1,solar,2021-03-01 02:00:00,0.0
N1,solar,2021-03-01 04:00:00,0.0
N1,solar,2021-03-01 06:00:00,0.454896
N1,solar,2021-03-01 08:00:00,1.2633919999999998
N1,solar,2021-03-01 10:00:00,1.527968
N1,solar,2021-03-01 12:00:00,1.48512
N1,solar,2021-03-01 14:00:00,1.1435840000000002
N1,solar,2021-03-01 16:00:00,0.350688
N1,solar,2021-03-01 18:00:00,0.0
N1,solar,2021-03-01 20:00:00,0.0
N1,solar,2021-03-01 22:00:00,0.0
N1,solar,2021-03-02 00:00:00,0.0
N1,solar,2021-03-02 02:00:00,0.0
N1,solar,2021-03-02 04:00:00,0.0
N1,solar,2021-03-02 06:00:00,0.152256
N1,solar,2021-03-02 08:00:00,0.650624
N1,solar,2021-03-02 10:00:00,1.011088
N1,solar,2021-03-02 12:00:00,1.031056
N1,solar,2021-03-02 14:00:00,0.6485439999999999
N1,solar,2021-03-02 16:00:00,0.11856000000000001
N1,solar,2021-03-02 18:00:00,0.0
N1,solar,2021-03-02 20:00:00,0.0
N1,solar,2021-03-02 22:00:00,0.0
N1,solar,2021-03-03 00:00:00,0.0
N1,solar,2021-03-03 02:00:00,0.0
N1,solar,2021-03-03 04:00:00,0.0
N1,solar,2021-03-03 06:00:00,0.10316800000000001
N1,solar,2021-03-03 08:00:00,0.5206240000000001
N1,solar,2021-03-03 10:00:00,0.8503040000000001
N1,solar,2021-03-03 12:00:00,0.837616
N1,solar,2021-03-03 14:00:00,0.5110560000000001
N1,solar,2021-03-03 16:00:00,0.09755200000000001
N1,solar,2021-03-03 18:00:00,0.0
N1,solar,2021-03-03 20:00:00,0.0
N1,solar,2021-03-03 22:00:00,0.0
N1,solar,2021-03-04 00:00:00,0.0
N1,solar,2021-03-04 02:00:00,0.0
N1,solar,2021-03-04 04:00:00,0.0
N1,solar,2021-03-04 06:00:00,0.16452799999999998
N1,solar,2021-03-04 08:00:00,0.8750560000000001
N1,solar,2021-03-04 10:00:00,1.272128
N1,solar,2021-03-04 12:00:00,1.1858080000000002
N1,solar,2021-03-04 14:00:00,0.8001760000000001
N1,solar,2021-03-04 16:00:00,0.211536
N1,solar,2021-03-04 18:00:00,0.0
N1,solar,2021-03-04 20:00:00,0.0
N1,solar,2021-03-04 22:00:00,0.0
N1,solar,2021-03-05 00:00:00,0.0
N1,solar,2021-03-05 02:00:00,0.0
N1,solar,2021-03-05 04:00:00,0.0
N1,solar,2021-03-05 06:00:00,0.104208
N1,solar,2021-03-05 08:00:00,0.45385600000000004
N1,solar,2021-03-05 10:00:00,0.7017920000000001
N1,solar,2021-03-05 12:00:00,0.7250880000000001
N1,solar,2021-03-05 14:00:00,0.513344
N1,solar,2021-03-05 16:00:00,0.14144
N1,solar,2021-03-05 18:00:00,0.0
N1,solar,2021-03-05 20:00:00,0.0
N1,solar,2021-03-05 22:00:00,0.0
N1,solar,2021-03-06 00:00:00,0.0
N1,solar,2021-03-06 02:00:00,0.0
N1,solar,2021-03-06 04:00:00,0.0
N1,solar,2021-03-06 06:00:00,0.243776
N1,solar,2021-03-06 08:00:00,0.958048
N1,solar,2021-03-06 10:00:00,1.394848
N1,solar,2021-03-06 12:00:00,1.352416
N1,solar,2021-03-06 14:00:00,0.897728
N1,solar,2021-03-06 16:00:00,0.21174400000000002
N1,solar,2021-03-06 18:00:00,0.0
N1,solar,2021-03-06 20:00:00,0.0
N1,solar,2021-03-06 22:00:00,0.0
N1,solar,2021-03-07 00:00:00,0.0
N1,solar,2021-03-07 02:00:00,0.0
N1,solar,2021-03-07 04:00:00,0.0
N1,solar,2021-03-07 06:00:00,0.054704
N1,solar,2021-03-07 08:00:00,0.371696
N1,solar,2021-03-07 10:00:00,0.704496
N1,solar,2021-03-07 12:00:00,0.796848
N1,solar,2021-03-07 14:00:00,0.52208
N1,solar,2021-03-07 16:00:00,0.12209600000000001
N1,solar,2021-03-07 18:00:00,0.0
N1,solar,2021-03-07 20:00:00,0.0
N1,solar,2021-03-07 22:00:00,0.0
N1,solar,2021-03-08 00:00:00,0.0
N1,solar,2021-03-08 02:00:00,0.0
N1,solar,2021-03-08 04:00:00,0.0
N1,solar,2021-03-08 06:00:00,0.231296
N1,solar,2021-03-08 08:00:00,0.848224
N1,solar,2021-03-08 10:00:00,0.992784
N1,solar,2021-03-08 12:00:00,0.9197760000000001
N1,solar,2021-03-08 14:00:00,0.679952
N1,solar,2021-03-08 16:00:00,0.2392
N1,solar,2021-03-08 18:00:00,0.0
N1,solar,2021-03-08 20:00:00,0.0
N1,solar,2021-03-08 22:00:00,0.0
N1,solar,2021-03-09 00:00:00,0.0
N1,solar,2021-03-09 02:00:00,0.0
N1,solar,2021-03-09 04:00:00,0.0
N1,solar,2021-03-09 06:00:00,0.38584
N1,solar,2021-03-09 08:00:00,1.153984
N1,solar,2021-03-09 10:00:00,1.3777920000000003
N1,solar,2021-03-09 12:00:00,1.347008
N1,solar,2021-03-09 14:00:00,0.977184
N1,solar,2021-03-09 16:00:00,0.37128
N1,solar,2021-03-09 18:00:00,0.0
N1,solar,2021-03-09 20:00:00,0.0
N1,solar,2021-03-09 22:00:00,0.0
N1,solar,2021-03-10 00:00:00,0.0
N1,solar,2021-03-10 02:00:00,0.0
N1,solar,2021-03-10 04:00:00,0.0
N1,solar,2021-03-10 06:00:00,0.433472
N1,solar,2021-03-10 08:00:00,1.09304
N1,solar,2021-03-10 10:00:00,1.293344
N1,solar,2021-03-10 12:00:00,1.281904
N1,solar,2021-03-10 14:00:00,0.933296
N1,solar,2021-03-10 16:00:00,0.363792
N1,solar,2021-03-10 18:00:00,0.0
N1,solar,2021-03-10 20:00:00,0.0
N1,solar,2021-03-10 22:00:00,0.0
N1,solar,2021-03-11 00:00:00,0.0
N1,solar,2021-03-11 02:00:00,0.0
N1,solar,2021-03-11 04:00:00,0.0
N1,solar,2021-03-11 06:00:00,0.5470400000000001
N1,solar,2021-03-11 08:00:00,1.3413920000000001
N1,solar,2021-03-11 10:00:00,1.535872
N1,solar,2021-03-11 12:00:00,1.4990560000000002
N1,solar,2021-03-11 14:00:00,1.242384
N1,solar,2021-03-11 16:00:00,0.523328
N1,solar,2021-03-11 18:00:00,0.0
N1,solar,2021-03-11 20:00:00,0.0
N1,solar,2021-03-11 22:00:00,0.0
N1,solar,2021-03-12 00:00:00,0.0
N1,solar,2021-03-12 02:00:00,0.0
N1,solar,2021-03-12 04:00:00,0.0
N1,solar,2021-03-12 06:00:00,0.567424
N1,solar,2021-03-12 08:00:00,1.342848
N1,solar,2021-03-12 10:00:00,1.5092480000000001
N1,solar,2021-03-12 12:00:00,1.478672
N1,solar,2021-03-12 14:00:00,1.222416
N1,solar,2021-03-12 16:00:00,0.444496
N1,solar,2021-03-12 18:00:00,0.0
N1,solar,2021-03-12 20:00:00,0.0
N1,solar,2021-03-12 22:00:00,0.0
N1,solar,2021-03-13 00:00:00,0.0
N1,solar,2021-03-13 02:00:00,0.0
N1,solar,2021-03-13 04:00:00,0.0
N1,solar,2021-03-13 06:00:00,0.435344
N1,solar,2021-03-13 08:00:00,1.220336
N1,solar,2021-03-13 10:00:00,1.438736
N1,solar,2021-03-13 12:00:00,1.5048800000000002
N1,solar,2021-03-13 14:00:00,1.28128
N1,solar,2021-03-13 16:00:00,0.576576
N1,solar,2021-03-13 18:00:00,0.0
N1,solar,2021-03-13 20:00:00,0.0
N1,solar,2021-03-13 22:00:00,0.0
N1,solar,2021-03-14 00:00:00,0.0
N1,solar,2021-03-14 02:00:00,0.0
N1,solar,2021-03-14 04:00:00,0.0
N1,solar,2021-03-14 06:00:00,0.5239520000000001
N1,solar,2021-03-14 08:00:00,1.3542880000000002
N1,solar,2021-03-14 10:00:00,1.5835040000000002
N1,solar,2021-03-14 12:00:00,1.570816
N1,solar,2021-03-14 14:00:00,1.378624
N1,solar,2021-03-14 16:00:00,0.763152
N1,solar,2021-03-14 18:00:00,0.0
N1,solar,2021-03-14 20:00:00,0.0
N1,solar,2021-03-14 22:00:00,0.0
N1,solar,2021-03-15 00:00:00,0.0
N1,solar,2021-03-15 02:00:00,0.0
N1,solar,2021-03-15 04:00:00,0.0
N1,solar,2021-03-15 06:00:00,0.583856
N1,solar,2021-03-15 08:00:00,1.37592
N1,solar,2021-03-15 10:00:00,1.590576
N1,solar,2021-03-15 12:00:00,1.5785120000000001
N1,solar,2021-03-15 14:00:00,1.4000480000000002
N1,solar,2021-03-15 16:00:00,0.683696
N1,solar,2021-03-15 18:00:00,0.0
N1,solar,2021-03-15 20:00:00,0.0
N1,solar,2021-03-15 22:00:00,0.0
N1,solar,2021-03-16 00:00:00,0.0
N1,solar,2021-03-16 02:00:00,0.0
N1,solar,2021-03-16 04:00:00,0.0
N1,solar,2021-03-16 06:00:00,0.80496
N1,solar,2021-03-16 08:00:00,1.5090400000000002
N1,solar,2021-03-16 10:00:00,1.582672
N1,solar,2021-03-16 12:00:00,1.56104
N1,solar,2021-03-16 14:00:00,1.363024
N1,solar,2021-03-16 16:00:00,0.647296
N1,solar,2021-03-16 18:00:00,0.0
N1,solar,2021-03-16 20:00:00,0.0
N1,solar,2021-03-16 22:00:00,0.0
N1,solar,2021-03-17 00:00:00,0.0
N1,solar,2021-03-17 02:00:00,0.0
N1,solar,2021-03-17 04:00:00,0.0
N1,solar,2021-03-17 06:00:00,0.680992
N1,solar,2021-03-17 08:00:00,1.442896
N1,solar,2021-03-17 10:00:00,1.5880800000000002
N1,solar,2021-03-17 12:00:00,1.559792
N1,solar,2021-03-17 14:00:00,1.360112
N1,solar,2021-03-17 16:00:00,0.698672
N1,solar,2021-03-17 18:00:00,0.0
N1,solar,2021-03-17 20:00:00,0.0
N1,solar,2021-03-17 22:00:00,0.0
N1,solar,2021-03-18 00:00:00,0.0
N1,solar,2021-03-18 02:00:00,0.0
N1,solar,2021-03-18 04:00:00,0.0
N1,solar,2021-03-18 06:00:00,0.6396000000000001
N1,solar,2021-03-18 08:00:00,1.436032
N1,solar,2021-03-18 10:00:00,1.590576
N1,solar,2021-03-18 12:00:00,1.5660319999999999
N1,solar,2021-03-18 14:00:00,1.3700960000000002
N1,solar,2021-03-18 16:00:00,0.7142720000000001
N1,solar,2021-03-18 18:00:00,0.0
N1,solar,2021-03-18 20:00:00,0.0
N1,solar,2021-03-18 22:00:00,0.0
N1,solar,2021-03-19 00:00:00,0.0
N1,solar,2021-03-19 02:00:00,0.0
N1,solar,2021-03-19 04:00:00,0.0
N1,solar,2021-03-19 06:00:00,0.639808
N1,solar,2021-03-19 08:00:00,1.3911040000000001
N1,solar,2021-03-19 10:00:00,1.564992
N1,solar,2021-03-19 12:00:00,1.5487680000000001
N1,solar,2021-03-19 14:00:00,1.3247520000000002
N1,solar,2021-03-19 16:00:00,0.719264
N1,solar,2021-03-19 18:00:00,0.0
N1,solar,2021-03-19 20:00:00,0.0
N1,solar,2021-03-19 22:00:00,0.0
N1,solar,2021-03-20 00:00:00,0.0
N1,solar,2021-03-20 02:00:00,0.0
N1,solar,2021-03-20 04:00:00,0.0
N1,solar,2021-03-20 06:00:00,0.5813600000000001
N1,solar,2021-03-20 08:00:00,1.321424
N1,solar,2021-03-20 10:00:00,1.560624
N1,solar,2021-03-20 12:00:00,1.5585440000000002
N1,solar,2021-03-20 14:00:00,1.3372320000000002
N1,solar,2021-03-20 16:00:00,0.7169760000000001
N1,solar,2021-03-20 18:00:00,0.0
N1,solar,2021-03-20 20:00:00,0.0
N1,solar,2021-03-20 22:00:00,0.0
N1,solar,2021-03-21 00:00:00,0.0
N1,solar,2021-03-21 02:00:00,0.0
N1,solar,2021-03-21 04:00:00,0.0
N1,solar,2021-03-21 06:00:00,0.43014399999999997
N1,solar,2021-03-21 08:00:00,1.0830560000000002
N1,solar,2021-03-21 10:00:00,1.323296
N1,solar,2021-03-21 12:00:00,1.329328
N1,solar,2021-03-21 14:00:00,1.111344
N1,solar,2021-03-21 16:00:00,0.46508800000000006
N1,solar,2021-03-21 18:00:00,0.0
N1,solar,2021-03-21 20:00:00,0.0
N1,solar,2021-03-21 22:00:00,0.0
N1,solar,2021-03-22 00:00:00,0.0
N1,solar,2021-03-22 02:00:00,0.0
N1,solar,2021-03-22 04:00:00,0.0
N1,solar,2021-03-22 06:00:00,0.300144
N1,solar,2021-03-22 08:00:00,0.9226880000000001
N1,solar,2021-03-22 10:00:00,1.276704
N1,solar,2021-03-22 12:00:00,1.132144
N1,solar,2021-03-22 14:00:00,0.638768
N1,solar,2021-03-22 16:00:00,0.16224
N1,solar,2021-03-22 18:00:00,0.0
N1,solar,2021-03-22 20:00:00,0.0
N1,solar,2021-03-22 22:00:00,0.0
N1,solar,2021-03-23 00:00:00,0.0
N1,solar,2021-03-23 02:00:00,0.0
N1,solar,2021-03-23 04:00:00,0.0
N1,solar,2021-03-23 06:00:00,0.216528
N1,solar,2021-03-23 08:00:00,0.9280960000000001
N1,solar,2021-03-23 10:00:00,1.298544
N1,solar,2021-03-23 12:00:00,1.242384
N1,solar,2021-03-23 14:00:00,0.8016319999999999
N1,solar,2021-03-23 16:00:00,0.151424
N1,solar,2021-03-23 18:00:00,0.0
N1,solar,2021-03-23 20:00:00,0.0
N1,solar,2021-03-23 22:00:00,0.0
N1,solar,2021-03-24 00:00:00,0.0
N1,solar,2021-03-24 02:00:00,0.0
N1,solar,2021-03-24 04:00:00,0.0
N1,solar,2021-03-24 06:00:00,0.24918400000000002
N1,solar,2021-03-24 08:00:00,0.860912
N1,solar,2021-03-24 10:00:00,1.13048
N1,solar,2021-03-24 12:00:00,1.2230400000000001
N1,solar,2021-03-24 14:00:00,0.8448960000000001
N1,solar,2021-03-24 16:00:00,0.286416
N1,solar,2021-03-24 18:00:00,0.0
N1,solar,2021-03-24 20:00:00,0.0
N1,solar,2021-03-24 22:00:00,0.0
N1,solar,2021-03-25 00:00:00,0.0
N1,solar,2021-03-25 02:00:00,0.0
N1,solar,2021-03-25 04:00:00,0.0
N1,solar,2021-03-25 06:00:00,0.347984
N1,solar,2021-03-25 08:00:00,1.19912
N1,solar,2021-03-25 10:00:00,1.5109119999999998
N1,solar,2021-03-25 12:00:00,1.517776
N1,solar,2021-03-25 14:00:00,1.2956320000000001
N1,solar,2021-03-25 16:00:00,0.6429279999999999
N1,solar,2021-03-25 18:00:00,0.0
N1,solar,2021-03-25 20:00:00,0.0
N1,solar,2021-03-25 22:00:00,0.0
N1,solar,2021-03-26 00:00:00,0.0
N1,solar,2021-03-26 02:00:00,0.0
N1,solar,2021-03-26 04:00:00,0.0
N1,solar,2021-03-26 06:00:00,0.5177120000000001
N1,solar,2021-03-26 08:00:00,1.2465439999999999
N1,solar,2021-03-26 10:00:00,1.488656
N1,solar,2021-03-26 12:00:00,1.467232
N1,solar,2021-03-26 14:00:00,1.1412959999999999
N1,solar,2021-03-26 16:00:00,0.3947840000000001
N1,solar,2021-03-26 18:00:00,0.0
N1,solar,2021-03-26 20:00:00,0.0
N1,solar,2021-03-26 22:00:00,0.0
N1,solar,2021-03-27 00:00:00,0.0
N1,solar,2021-03-27 02:00:00,0.0
N1,solar,2021-03-27 04:00:00,0.0
N1,solar,2021-03-27 06:00:00,0.168064
N1,solar,2021-03-27 08:00:00,0.832624
N1,solar,2021-03-27 10:00:00,1.328912
N1,solar,2021-03-27 12:00:00,1.384032
N1,solar,2021-03-27 14:00:00,1.0056800000000001
N1,solar,2021-03-27 16:00:00,0.248976
N1,solar,2021-03-27 18:00:00,0.0
N1,solar,2021-03-27 20:00:00,0.0
N1,solar,2021-03-27 22:00:00,0.0
N1,solar,2021-03-28 00:00:00,0.0
N1,solar,2021-03-28 02:00:00,0.0
N1,solar,2021-03-28 04:00:00,0.0
N1,solar,2021-03-28 06:00:00,0.223808
N1,solar,2021-03-28 08:00:00,0.7548320000000001
N1,solar,2021-03-28 10:00:00,0.981136
N1,solar,2021-03-28 12:00:00,0.966576
N1,solar,2021-03-28 14:00:00,0.588224
N1,solar,2021-03-28 16:00:00,0.13
N1,solar,2021-03-28 18:00:00,0.0
N1,solar,2021-03-28 20:00:00,0.0
N1,solar,2021-03-28 22:00:00,0.0
N1,solar,2021-03-29 00:00:00,0.0
N1,solar,2021-03-29 02:00:00,0.0
N1,solar,2021-03-29 04:00:00,0.0
N1,solar,2021-03-29 06:00:00,0.142896
N1,solar,2021-03-29 08:00:00,0.6604
N1,solar,2021-03-29 10:00:00,1.0254400000000001
N1,solar,2021-03-29 12:00:00,1.1296479999999998
N1,solar,2021-03-29 14:00:00,0.835952
N1,solar,2021-03-29 16:00:00,0.266448
N1,solar,2021-03-29 18:00:00,0.0
N1,solar,2021-03-29 20:00:00,0.0
N1,solar,2021-03-29 22:00:00,0.0
N1,solar,2021-03-30 00:00:00,0.0
N1,solar,2021-03-30 02:00:00,0.0
N1,solar,2021-03-30 04:00:00,0.0
N1,solar,2021-03-30 06:00:00,0.174928
N1,solar,2021-03-30 08:00:00,0.718848
N1,solar,2021-03-30 10:00:00,0.9819680000000001
N1,solar,2021-03-30 12:00:00,0.912288
N1,solar,2021-03-30 14:00:00,0.5853119999999999
N1,solar,2021-03-30 16:00:00,0.15329600000000002
N1,solar,2021-03-30 18:00:00,0.0
N1,solar,2021-03-30 20:00:00,0.0
N1,solar,2021-03-30 22:00:00,0.0
N1,solar,2021-03-31 00:00:00,0.0
N1,solar,2021-03-31 02:00:00,0.0
N1,solar,2021-03-31 04:00:00,0.0
N1,solar,2021-03-31 06:00:00,0.158912
N1,solar,2021-03-31 08:00:00,0.667888
N1,solar,2021-03-31 10:00:00,0.935792
N1,solar,2021-03-31 12:00:00,0.8224319999999999
N1,solar,2021-03-31 14:00:00,0.409968
N1,solar,2021-03-31 16:00:00,0.09401600000000002
N1,solar,2021-03-31 18:00:00,0.0
N1,solar,2021-03-31 20:00:00,0.0
N1,solar,2021-03-31 22:00:00,0.0
N1,solar,2021-04-01 00:00:00,0.0
N1,solar,2021-04-01 02:00:00,0.0
N1,solar,2021-04-01 04:00:00,0.0
N1,solar,2021-04-01 06:00:00,0.18158400000000002
N1,solar,2021-04-01 08:00:00,0.845936
N1,solar,2021-04-01 10:00:00,1.275664
N1,solar,2021-04-01 12:00:00,1.303328
N1,solar,2021-04-01 14:00:00,0.877552
N1,solar,2021-04-01 16:00:00,0.18803200000000003
N1,solar,2021-04-01 18:00:00,0.0
N1,solar,2021-04-01 20:00:00,0.0
N1,solar,2021-04-01 22:00:00,0.0
N1,solar,2021-04-02 00:00:00,0.0
N1,solar,2021-04-02 02:00:00,0.0
N1,solar,2021-04-02 04:00:00,0.0
N1,solar,2021-04-02 06:00:00,0.20134400000000002
N1,solar,2021-04-02 08:00:00,0.8417760000000001
N1,solar,2021-04-02 10:00:00,1.2565280000000003
N1,solar,2021-04-02 12:00:00,1.266304
N1,solar,2021-04-02 14:00:00,0.962416
N1,solar,2021-04-02 16:00:00,0.351312
N1,solar,2021-04-02 18:00:00,0.0
N1,solar,2021-04-02 20:00:00,0.0
N1,solar,2021-04-02 22:00:00,0.0
N1,solar,2021-04-03 00:00:00,0.0
N1,solar,2021-04-03 02:00:00,0.0
N1,solar,2021-04-03 04:00:00,0.0
N1,solar,2021-04-03 06:00:00,0.505024
N1,solar,2021-04-03 08:00:00,1.34264
N1,solar,2021-04-03 10:00:00,1.53504
N1,solar,2021-04-03 12:00:00,1.531504
N1,solar,2021-04-03 14:00:00,1.3478400000000001
N1,solar,2021-04-03 16:00:00,0.7608640000000001
N1,solar,2021-04-03 18:00:00,0.0
N1,solar,2021-04-03 20:00:00,0.0
N1,solar,2021-04-03 22:00:00,0.0
N1,solar,2021-04-04 00:00:00,0.0
N1,solar,2021-04-04 02:00:00,0.0
N1,solar,2021-04-04 04:00:00,0.0
N1,solar,2021-04-04 06:00:00,0.6402239999999999
N1,solar,2021-04-04 08:00:00,1.3534560000000002
N1,solar,2021-04-04 10:00:00,1.5196479999999999
N1,solar,2021-04-04 12:00:00,1.5048800000000002
N1,solar,2021-04-04 14:00:00,1.2688
N1,solar,2021-04-04 16:00:00,0.595296
N1,solar,2021-04-04 18:00:00,0.0
N1,solar,2021-04-04 20:00:00,0.0
N1,solar,2021-04-04 22:00:00,0.0
N1,solar,2021-04-05 00:00:00,0.0
N1,solar,2021-04-05 02:00:00,0.0
N1,solar,2021-04-05 04:00:00,0.0
N1,solar,2021-04-05 06:00:00,0.48526400000000003
N1,solar,2021-04-05 08:00:00,1.2465439999999999
N1,solar,2021-04-05 10:00:00,1.526512
N1,solar,2021-04-05 12:00:00,1.526304
N1,solar,2021-04-05 14:00:00,1.335568
N1,solar,2021-04-05 16:00:00,0.64376
N1,solar,2021-04-05 18:00:00,0.0
N1,solar,2021-04-05 20:00:00,0.0
N1,solar,2021-04-05 22:00:00,0.0
N1,solar,2021-04-06 00:00:00,0.0
N1,solar,2021-04-06 02:00:00,0.0
N1,solar,2021-04-06 04:00:00,0.0
N1,solar,2021-04-06 06:00:00,0.44553600000000004
N1,solar,2021-04-06 08:00:00,1.172496
N1,solar,2021-04-06 10:00:00,1.4757600000000002
N1,solar,2021-04-06 12:00:00,1.471808
N1,solar,2021-04-06 14:00:00,1.1410879999999999
