,W1,W2,W3,W4,W5,W6,W7,C1,C2,C3,C4,C5,S1,S2,S3,E1,E2,E3,E4,E5,N1,N2
2021/01/08 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/08 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/08 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/08 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/08 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/08 5:00:00,0,0,0,0,0.0006,0.0004,0,0.0016,0.004,0.0058,0.011,0.0276,0,0,0,0,0,0,0,0,0,0
2021/01/08 6:00:00,0.067,0.0562,0.063,0.058,0.0674,0.0682,0,0.0716,0.076,0.0852,0.1106,0.2048,0,0,0.027,0.043333333,0.0545,0.0496,0.0646,0.0708,0.0544,0.036
2021/01/08 7:00:00,0.204,0.1858,0.191,0.187,0.1828,0.1922,0,0.1892,0.197,0.2086,0.2584,0.424,0,0,0.1586,0.218333333,0.2505,0.2294,0.2788,0.2856,0.2508,0.1966
2021/01/08 8:00:00,0.329,0.3378,0.314,0.34,0.3024,0.323,0,0.3048,0.313,0.3428,0.427,0.5644,0,0,0.344,0.443333333,0.4845,0.442,0.5164,0.4608,0.3826,0.3686
2021/01/08 9:00:00,0.421,0.4682,0.443,0.474,0.414,0.4396,0,0.4224,0.4502,0.4686,0.5468,0.6494,0,0,0.4924,0.589,0.6245,0.5802,0.647,0.5906,0.4958,0.5094
2021/01/08 10:00:00,0.515,0.5832,0.539,0.601,0.4904,0.527,0,0.5534,0.582,0.5552,0.6178,0.6796,0,0,0.5868,0.665666667,0.6975,0.6518,0.7112,0.6418,0.5362,0.5416
2021/01/08 11:00:00,0.551,0.6278,0.586,0.646,0.5306,0.5648,0,0.6004,0.6226,0.5904,0.6482,0.682,0,0,0.6192,0.701666667,0.726,0.677,0.73,0.666,0.5452,0.536
2021/01/08 12:00:00,0.506,0.6308,0.574,0.646,0.5248,0.5542,0,0.583,0.577,0.572,0.6154,0.6504,0,0,0.5904,0.707666667,0.7245,0.6734,0.7272,0.65,0.5196,0.5114
2021/01/08 13:00:00,0.456,0.5848,0.495,0.601,0.4546,0.5064,0,0.5178,0.4528,0.4778,0.495,0.5858,0,0,0.5282,0.685666667,0.692,0.6194,0.695,0.591,0.4856,0.4616
2021/01/08 14:00:00,0.385,0.478,0.333,0.494,0.3282,0.385,0,0.3618,0.2974,0.3182,0.3204,0.4,0,0,0.4258,0.619666667,0.6205,0.5156,0.634,0.511,0.4268,0.3944
2021/01/08 15:00:00,0.273,0.2992,0.16,0.309,0.1976,0.2448,0,0.2204,0.165,0.1828,0.1558,0.2384,0,0,0.3044,0.496666667,0.48,0.3448,0.4802,0.3668,0.3286,0.2632
2021/01/08 16:00:00,0.105,0.128,0.055,0.128,0.085,0.1018,0,0.0986,0.0548,0.0678,0.0518,0.074,0,0,0.1756,0.349333333,0.318,0.2046,0.3232,0.2294,0.2062,0.132
2021/01/08 17:00:00,0.007,0.0094,0.003,0.009,0.0048,0.0092,0,0.008,0.0012,0.0014,0.0002,0,0,0,0.0588,0.115333333,0.093,0.0562,0.0962,0.0706,0.0526,0.029
2021/01/08 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0,0,0,0,0,0,0
2021/01/08 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/08 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/08 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/08 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/09 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/09 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/09 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/09 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/09 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/09 5:00:00,0,0,0,0,0.0002,0,0,0.0004,0.0024,0.0046,0.0088,0.0354,0,0,0,0,0,0,0,0,0,0
2021/01/09 6:00:00,0.018,0.0268,0.045,0.03,0.067,0.0244,0,0.042,0.0564,0.0692,0.0964,0.2422,0,0,0.01,0.042666667,0.068,0.0888,0.1118,0.0458,0.0142,0.0098
2021/01/09 7:00:00,0.069,0.0852,0.146,0.091,0.1816,0.081,0,0.1146,0.1338,0.1636,0.2192,0.4468,0,0,0.0766,0.205,0.2875,0.323,0.362,0.191,0.0952,0.0694
2021/01/09 8:00:00,0.141,0.1594,0.258,0.167,0.2906,0.1484,0,0.1764,0.209,0.2402,0.3226,0.5608,0,0,0.1716,0.351,0.4625,0.4902,0.5238,0.3322,0.1978,0.162
2021/01/09 9:00:00,0.197,0.2214,0.332,0.234,0.3722,0.1924,0,0.211,0.2796,0.2936,0.4148,0.6208,0,0,0.2684,0.446,0.539,0.5796,0.6276,0.4474,0.297,0.265
2021/01/09 10:00:00,0.235,0.2636,0.424,0.277,0.4492,0.2234,0,0.2528,0.3642,0.344,0.4758,0.6772,0,0,0.355,0.506,0.6105,0.6396,0.6668,0.5122,0.3774,0.3358
2021/01/09 11:00:00,0.268,0.2808,0.467,0.295,0.492,0.2438,0,0.282,0.415,0.363,0.4878,0.6844,0,0,0.4202,0.561666667,0.651,0.6782,0.6822,0.5476,0.4252,0.3858
2021/01/09 12:00:00,0.288,0.2762,0.486,0.292,0.4776,0.2128,0,0.2708,0.4214,0.3466,0.448,0.6576,0,0,0.4404,0.588,0.658,0.6876,0.672,0.5476,0.4264,0.3842
2021/01/09 13:00:00,0.263,0.2306,0.412,0.245,0.423,0.1816,0,0.2158,0.3704,0.2974,0.3508,0.5786,0,0,0.4026,0.563,0.6315,0.6598,0.637,0.5196,0.3864,0.3424
2021/01/09 14:00:00,0.22,0.1512,0.313,0.16,0.275,0.1532,0,0.1766,0.271,0.2134,0.235,0.3822,0,0,0.3158,0.473333333,0.5505,0.5836,0.559,0.4218,0.3054,0.2578
2021/01/09 15:00:00,0.142,0.0876,0.187,0.095,0.1598,0.0906,0,0.108,0.1588,0.1206,0.1266,0.2048,0,0,0.2194,0.352333333,0.3875,0.437,0.3934,0.2674,0.194,0.16
2021/01/09 16:00:00,0.055,0.0262,0.057,0.026,0.0462,0.0296,0,0.0364,0.057,0.0358,0.0378,0.0474,0,0,0.1176,0.190666667,0.203,0.223,0.1768,0.1186,0.0864,0.0748
2021/01/09 17:00:00,0.002,0.0002,0.002,0,0.0002,0.0002,0,0.0004,0.0018,0.0004,0,0,0,0,0.0362,0.049333333,0.0565,0.0558,0.037,0.028,0.0142,0.0142
2021/01/09 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/09 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/09 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/09 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/09 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/10 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/10 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/10 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/10 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/10 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/10 5:00:00,0,0,0,0,0,0,0,0.0004,0.0016,0.0024,0.0078,0.0018,0,0,0,0,0,0,0,0,0,0
2021/01/10 6:00:00,0.01,0.0172,0.023,0.019,0.0278,0.035,0,0.0452,0.0462,0.0606,0.0942,0.035,0,0,0.0148,0.011,0.005,0.0032,0.0052,0.012,0.0166,0.009
2021/01/10 7:00:00,0.044,0.0768,0.082,0.081,0.0888,0.1134,0,0.1264,0.1378,0.1656,0.2416,0.1046,0,0,0.0956,0.081333333,0.054,0.0324,0.0504,0.088,0.1198,0.074
2021/01/10 8:00:00,0.09,0.1636,0.153,0.169,0.1624,0.2078,0,0.2164,0.2754,0.2882,0.3862,0.2102,0,0,0.224,0.203666667,0.1435,0.0798,0.1196,0.1746,0.2176,0.153
2021/01/10 9:00:00,0.127,0.2504,0.197,0.256,0.2368,0.2846,0,0.2992,0.4014,0.4022,0.504,0.3278,0,0,0.341,0.343333333,0.2665,0.144,0.1994,0.2822,0.2818,0.2218
2021/01/10 10:00:00,0.159,0.3206,0.204,0.328,0.2692,0.3234,0,0.362,0.4952,0.4966,0.5796,0.4462,0,0,0.43,0.491,0.3595,0.2084,0.2504,0.3342,0.3166,0.2728
2021/01/10 11:00:00,0.172,0.3608,0.197,0.373,0.2826,0.3498,0,0.4174,0.5494,0.5238,0.6066,0.5192,0,0,0.469,0.530666667,0.3855,0.248,0.2708,0.3616,0.3268,0.2848
2021/01/10 12:00:00,0.18,0.36,0.182,0.368,0.2956,0.3526,0,0.4554,0.5166,0.4774,0.577,0.5054,0,0,0.46,0.498333333,0.3575,0.2532,0.2602,0.3496,0.3086,0.2714
2021/01/10 13:00:00,0.173,0.318,0.14,0.319,0.2878,0.3288,0,0.4274,0.4346,0.4016,0.5088,0.44,0,0,0.4126,0.433666667,0.324,0.2412,0.2336,0.285,0.2684,0.231
2021/01/10 14:00:00,0.134,0.2474,0.092,0.242,0.2538,0.2802,0,0.337,0.327,0.291,0.3776,0.308,0,0,0.3346,0.336333333,0.2715,0.2044,0.1818,0.1954,0.2156,0.173
2021/01/10 15:00:00,0.086,0.1512,0.075,0.142,0.1564,0.1826,0,0.1934,0.2004,0.1756,0.2432,0.1532,0,0,0.2202,0.220666667,0.2095,0.1456,0.1116,0.122,0.145,0.1158
2021/01/10 16:00:00,0.033,0.0614,0.044,0.058,0.0556,0.0732,0,0.064,0.0684,0.0492,0.0584,0.0324,0,0,0.1026,0.104,0.117,0.0796,0.0532,0.058,0.0716,0.0578
2021/01/10 17:00:00,0.001,0.006,0.003,0.006,0.0016,0.0046,0,0.0018,0.002,0.0002,0,0,0,0,0.0272,0.024666667,0.0285,0.0192,0.0108,0.0114,0.0136,0.0106
2021/01/10 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/10 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/10 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/10 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/10 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/11 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/11 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/11 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/11 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/11 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/11 5:00:00,0,0,0,0,0,0,0,0.001,0.0024,0.0038,0.011,0.002,0,0,0,0,0,0,0,0,0,0
2021/01/11 6:00:00,0.025,0.08,0.061,0.076,0.047,0.0674,0,0.067,0.0706,0.0704,0.1122,0.049,0,0,0.0072,0.004666667,0.004,0.0038,0.0098,0.0156,0.002,0.0056
2021/01/11 7:00:00,0.1,0.2846,0.214,0.28,0.1574,0.2094,0,0.2006,0.1858,0.184,0.2506,0.1372,0,0,0.062,0.054333333,0.048,0.0468,0.078,0.1148,0.0474,0.0712
2021/01/11 8:00:00,0.179,0.4634,0.333,0.476,0.2864,0.3364,0,0.3362,0.3018,0.2998,0.3754,0.2412,0,0,0.1478,0.131666667,0.117,0.1178,0.1802,0.2566,0.1428,0.1884
2021/01/11 9:00:00,0.229,0.5556,0.415,0.574,0.3998,0.4062,0,0.436,0.3896,0.3778,0.4718,0.327,0,0,0.2416,0.217333333,0.1935,0.1938,0.2774,0.3628,0.2506,0.3258
2021/01/11 10:00:00,0.262,0.589,0.476,0.61,0.497,0.4574,0,0.5008,0.4676,0.4362,0.493,0.3824,0,0,0.3192,0.295333333,0.256,0.2562,0.3552,0.4088,0.3708,0.4322
2021/01/11 11:00:00,0.251,0.5894,0.513,0.605,0.5558,0.479,0,0.5274,0.4976,0.463,0.5018,0.399,0,0,0.3634,0.342,0.3065,0.3066,0.385,0.4672,0.4458,0.4758
2021/01/11 12:00:00,0.253,0.5608,0.491,0.566,0.5562,0.4654,0,0.5142,0.4756,0.4526,0.4876,0.3774,0,0,0.3926,0.358333333,0.334,0.3306,0.3776,0.4888,0.474,0.4868
2021/01/11 13:00:00,0.287,0.4882,0.441,0.484,0.4926,0.409,0,0.454,0.4092,0.3912,0.4134,0.3148,0,0,0.3994,0.345333333,0.334,0.3284,0.3432,0.4302,0.4478,0.4492
2021/01/11 14:00:00,0.255,0.3758,0.344,0.353,0.377,0.3206,0,0.348,0.3006,0.2914,0.3024,0.218,0,0,0.3542,0.301666667,0.2915,0.2894,0.2856,0.3218,0.3574,0.3498
2021/01/11 15:00:00,0.192,0.2268,0.259,0.194,0.2222,0.1864,0,0.1868,0.1712,0.1666,0.15,0.1242,0,0,0.2562,0.215666667,0.2035,0.2004,0.1924,0.1976,0.2408,0.2208
2021/01/11 16:00:00,0.1,0.0856,0.147,0.064,0.0732,0.0616,0,0.0622,0.0566,0.0474,0.0378,0.0382,0,0,0.1466,0.118666667,0.101,0.0984,0.09,0.0848,0.1162,0.1002
2021/01/11 17:00:00,0.015,0.0088,0.018,0.004,0.0024,0.0032,0,0.002,0.0016,0.0004,0,0,0,0,0.0422,0.030333333,0.025,0.0218,0.0184,0.0148,0.0226,0.0182
2021/01/11 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/11 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/11 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/11 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/11 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/12 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/12 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/12 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/12 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/12 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/12 5:00:00,0,0,0,0,0.0016,0,0,0.0018,0.0052,0.005,0.0062,0.0138,0,0,0,0,0,0,0,0,0,0
2021/01/12 6:00:00,0.032,0.1218,0.103,0.124,0.1144,0.0478,0,0.084,0.1022,0.0844,0.09,0.132,0,0,0.0178,0.015333333,0.016,0.0242,0.026,0.0324,0.0066,0.007
2021/01/12 7:00:00,0.121,0.3702,0.289,0.383,0.3478,0.1958,0,0.2594,0.2966,0.2414,0.2316,0.3188,0,0,0.114,0.106,0.1225,0.1624,0.1642,0.1818,0.068,0.0742
2021/01/12 8:00:00,0.235,0.5432,0.459,0.554,0.5338,0.3842,0,0.4678,0.4734,0.39,0.3674,0.4568,0,0,0.261,0.229,0.294,0.3756,0.3372,0.3622,0.1568,0.1864
2021/01/12 9:00:00,0.353,0.6582,0.607,0.667,0.6602,0.5206,0,0.6004,0.5968,0.4866,0.4642,0.5574,0,0,0.3946,0.343,0.441,0.5256,0.474,0.4872,0.2412,0.2944
2021/01/12 10:00:00,0.464,0.7166,0.674,0.723,0.7178,0.6148,0,0.6758,0.6648,0.5462,0.5242,0.6148,0,0,0.5034,0.430666667,0.531,0.6022,0.554,0.5576,0.3086,0.3754
2021/01/12 11:00:00,0.532,0.7344,0.706,0.741,0.7332,0.6634,0,0.7034,0.6968,0.5936,0.5566,0.6438,0,0,0.5652,0.5,0.578,0.6366,0.5924,0.6156,0.3636,0.4438
2021/01/12 12:00:00,0.545,0.722,0.709,0.725,0.7266,0.6714,0,0.6978,0.6912,0.6058,0.5434,0.6416,0,0,0.5932,0.549666667,0.606,0.6324,0.586,0.628,0.3848,0.4772
2021/01/12 13:00:00,0.495,0.6832,0.68,0.686,0.6942,0.627,0,0.6472,0.6406,0.5632,0.4684,0.5938,0,0,0.58,0.553333333,0.593,0.6014,0.5436,0.595,0.3784,0.4496
2021/01/12 14:00:00,0.396,0.6064,0.616,0.611,0.6206,0.5086,0,0.5024,0.5032,0.489,0.3526,0.4598,0,0,0.5156,0.51,0.54,0.5356,0.4506,0.5146,0.335,0.3792
2021/01/12 15:00:00,0.26,0.397,0.466,0.388,0.4346,0.3386,0,0.3104,0.305,0.3252,0.2,0.3188,0,0,0.3876,0.356333333,0.3995,0.3772,0.3158,0.344,0.2588,0.2574
2021/01/12 16:00:00,0.123,0.1522,0.246,0.145,0.2492,0.1232,0,0.1186,0.109,0.1328,0.0636,0.0946,0,0,0.2276,0.246,0.2665,0.2196,0.1642,0.1772,0.147,0.1612
2021/01/12 17:00:00,0.014,0.0212,0.037,0.02,0.0274,0.0128,0,0.0094,0.0066,0.006,0.0008,0.0002,0,0,0.0742,0.074,0.0795,0.0582,0.0358,0.0354,0.04,0.0428
2021/01/12 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0
2021/01/12 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/12 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/12 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/12 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/12 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/13 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/13 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/13 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/13 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/13 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/13 5:00:00,0,0,0.002,0,0.008,0.002,0,0.0086,0.0142,0.0232,0.024,0.0336,0,0,0,0,0,0,0,0,0,0
2021/01/13 6:00:00,0.1,0.0856,0.211,0.089,0.2132,0.1102,0,0.1706,0.1832,0.2248,0.1978,0.208,0,0,0.022,0.032666667,0.0385,0.0404,0.0374,0.0216,0.0302,0.0264
2021/01/13 7:00:00,0.274,0.2498,0.45,0.263,0.397,0.2826,0,0.3716,0.3834,0.4072,0.3976,0.3784,0,0,0.1354,0.2,0.221,0.204,0.1536,0.1042,0.1818,0.1416
2021/01/13 8:00:00,0.416,0.42,0.59,0.433,0.515,0.4306,0,0.507,0.5284,0.5116,0.5312,0.5246,0,0,0.3066,0.383333333,0.4385,0.3852,0.302,0.2118,0.3736,0.2972
2021/01/13 9:00:00,0.543,0.5404,0.667,0.557,0.6288,0.533,0,0.5952,0.6236,0.6196,0.6364,0.6312,0,0,0.4286,0.497333333,0.5545,0.5016,0.406,0.3254,0.5232,0.4416
2021/01/13 10:00:00,0.648,0.6004,0.685,0.606,0.6716,0.5928,0,0.6342,0.6538,0.638,0.6554,0.653,0,0,0.5218,0.565666667,0.6075,0.562,0.4696,0.4094,0.6148,0.5372
2021/01/13 11:00:00,0.684,0.6298,0.689,0.636,0.673,0.6162,0,0.6492,0.6522,0.6246,0.6462,0.6396,0,0,0.571,0.588,0.623,0.5816,0.513,0.4804,0.6682,0.5904
2021/01/13 12:00:00,0.698,0.6202,0.679,0.629,0.6534,0.6058,0,0.6352,0.618,0.5748,0.5834,0.5826,0,0,0.5804,0.6,0.616,0.5714,0.5196,0.5346,0.6776,0.5946
2021/01/13 13:00:00,0.664,0.5866,0.63,0.594,0.5772,0.5596,0,0.5862,0.5642,0.4478,0.4346,0.4556,0,0,0.5326,0.534,0.5645,0.5088,0.4806,0.5474,0.618,0.553
2021/01/13 14:00:00,0.6,0.4986,0.498,0.5,0.4666,0.4734,0,0.4986,0.4394,0.2874,0.293,0.3186,0,0,0.4306,0.435333333,0.461,0.3846,0.3762,0.4714,0.5134,0.4394
2021/01/13 15:00:00,0.501,0.3142,0.394,0.307,0.3054,0.3234,0,0.3454,0.2858,0.1486,0.1444,0.1956,0,0,0.31,0.294333333,0.288,0.2604,0.251,0.3646,0.3954,0.3402
2021/01/13 16:00:00,0.287,0.1218,0.206,0.115,0.1218,0.1458,0,0.15,0.1212,0.0546,0.049,0.0624,0,0,0.1764,0.164666667,0.1475,0.1202,0.1202,0.2148,0.2432,0.218
2021/01/13 17:00:00,0.045,0.0124,0.025,0.01,0.009,0.0212,0,0.0174,0.008,0.0014,0.0008,0,0,0,0.06,0.048666667,0.0395,0.0324,0.0308,0.062,0.0766,0.0724
2021/01/13 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0,0,0,0,0,0,0
2021/01/13 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/13 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/13 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/13 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/13 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/14 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/14 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/14 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/14 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/14 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/14 5:00:00,0,0,0,0,0.0008,0.0008,0,0.0072,0.0118,0.011,0.0076,0.0068,0,0,0,0,0,0,0,0,0,0
2021/01/14 6:00:00,0.095,0.0896,0.116,0.077,0.0886,0.07,0,0.1532,0.1516,0.1382,0.1062,0.0748,0,0,0.013,0.008,0.0095,0.0272,0.0488,0.0344,0.0614,0.0364
2021/01/14 7:00:00,0.271,0.2576,0.301,0.239,0.2194,0.1992,0,0.2934,0.2978,0.263,0.2602,0.1424,0,0,0.0908,0.061,0.0675,0.143,0.2248,0.1828,0.3102,0.2028
2021/01/14 8:00:00,0.408,0.4232,0.487,0.412,0.3614,0.351,0,0.4074,0.4336,0.39,0.372,0.2122,0,0,0.196,0.119333333,0.1125,0.2492,0.3806,0.3592,0.5198,0.4092
2021/01/14 9:00:00,0.504,0.5626,0.605,0.56,0.4846,0.4756,0,0.505,0.5354,0.4688,0.4996,0.2686,0,0,0.307,0.186666667,0.1655,0.3546,0.5062,0.4762,0.6286,0.5552
2021/01/14 10:00:00,0.568,0.6482,0.673,0.651,0.5596,0.5584,0,0.5568,0.6046,0.5236,0.5786,0.3052,0,0,0.4228,0.273666667,0.218,0.4154,0.5642,0.5636,0.6818,0.6316
2021/01/14 11:00:00,0.557,0.6724,0.697,0.677,0.577,0.5952,0,0.5834,0.6318,0.5546,0.588,0.2838,0,0,0.482,0.300666667,0.243,0.4418,0.5858,0.6138,0.7054,0.678
2021/01/14 12:00:00,0.559,0.6518,0.685,0.651,0.529,0.581,0,0.56,0.6046,0.5124,0.549,0.2294,0,0,0.4856,0.294,0.2445,0.454,0.578,0.6206,0.7018,0.6818
2021/01/14 13:00:00,0.558,0.5962,0.641,0.594,0.4488,0.5182,0,0.4972,0.5282,0.433,0.4802,0.1864,0,0,0.4378,0.263,0.207,0.4136,0.5214,0.5782,0.6758,0.6584
2021/01/14 14:00:00,0.485,0.4304,0.516,0.405,0.2984,0.4044,0,0.341,0.3816,0.2968,0.3282,0.1284,0,0,0.3522,0.21,0.164,0.3364,0.4004,0.502,0.6116,0.5762
2021/01/14 15:00:00,0.372,0.3182,0.318,0.29,0.1596,0.27,0,0.1934,0.2478,0.1728,0.168,0.073,0,0,0.2412,0.143,0.119,0.2186,0.2456,0.3374,0.4766,0.365
2021/01/14 16:00:00,0.206,0.1456,0.13,0.124,0.0492,0.1194,0,0.0678,0.0926,0.0476,0.0492,0.0216,0,0,0.1316,0.08,0.0665,0.1138,0.1046,0.1464,0.2682,0.1732
2021/01/14 17:00:00,0.027,0.0208,0.01,0.014,0.0012,0.0096,0,0.0044,0.0054,0.0006,0,0,0,0,0.0388,0.021666667,0.0175,0.0278,0.0228,0.0306,0.0758,0.0474
2021/01/14 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/14 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/14 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/14 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/01/14 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
