,W1,W2,W3,W4,W5,W6,W7,C1,C2,C3,C4,C5,S1,S2,S3,E1,E2,E3,E4,E5,N1,N2
2030/01/31 13:00:00,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0.0054,0,0,0,0,0,0,0
2030/01/31 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012,0,0,0,0,0,0,0
2030/01/31 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/01/31 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/01/31 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/01/31 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/01/31 19:00:00,0,0,0,0,0,0,0,0,0,0,0.0012,0,0,0,0.0012,0,0,0,0,0,0,0
2030/01/31 20:00:00,0,0,0,0,0,0,0,0,0,0,0.0066,0,0,0,0.0054,0,0,0,0,0,0,0
2030/01/31 21:00:00,0,0,0,0,0,0,0,0,0,0,0.0176,0,0,0,0.0122,0,0,0,0,0,0,0
2030/01/31 22:00:00,0,0,0,0,0,0,0,0,0,0,0.036,0,0,0,0.0212,0,0,0,0,0,0,0
2030/01/31 23:00:00,0,0,0,0,0,0,0,0,0,0,0.0626,0,0,0,0.031,0,0,0,0,0,0,0
2030/02/01 00:00:00,0,0,0,0,0,0,0,0,0,0,0.084,0,0,0,0.0418,0,0,0,0,0,0,0
2030/02/01 01:00:00,0,0,0,0,0,0,0,0,0,0,0.055,0,0,0,0.0524,0,0,0,0,0,0,0
2030/02/01 02:00:00,0,0,0,0,0,0,0,0,0,0,0.0194,0,0,0,0.0404,0,0,0,0,0,0,0
2030/02/01 03:00:00,0,0,0,0,0,0,0,0,0,0,0.0076,0,0,0,0.0176,0,0,0,0,0,0,0
2030/02/01 04:00:00,0,0,0,0,0,0,0,0,0,0,0.0042,0,0,0,0.0092,0,0,0,0,0,0,0
2030/02/01 05:00:00,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0.008,0,0,0,0,0,0,0
2030/02/01 06:00:00,0,0,0,0,0,0,0,0,0,0,0.0202,0,0,0,0.0166,0,0,0,0,0,0,0
2030/02/01 07:00:00,0,0,0,0,0,0,0,0,0,0,0.0454,0,0,0,0.0404,0,0,0,0,0,0,0
2030/02/01 08:00:00,0,0,0,0,0,0,0,0,0,0,0.0576,0,0,0,0.0754,0,0,0,0,0,0,0
2030/02/01 09:00:00,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0.0814,0,0,0,0,0,0,0
2030/02/01 10:00:00,0,0,0,0,0,0,0,0,0,0,0.0126,0,0,0,0.047,0,0,0,0,0,0,0
2030/02/01 11:00:00,0,0,0,0,0,0,0,0,0,0,0.0044,0,0,0,0.0216,0,0,0,0,0,0,0
2030/02/01 12:00:00,0,0,0,0,0,0,0,0,0,0,0.0018,0,0,0,0.0138,0,0,0,0,0,0,0
2030/02/01 13:00:00,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.0118,0,0,0,0,0,0,0
2030/02/01 14:00:00,0,0,0,0,0,0,0,0,0,0,0.0002,0,0,0,0.0096,0,0,0,0,0,0,0
2030/02/01 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056,0,0,0,0,0,0,0
2030/02/01 16:00:00,0,0,0,0,0,0,0,0,0,0,0.0004,0,0,0,0.0024,0,0,0,0,0,0,0
2030/02/01 17:00:00,0,0,0,0,0,0,0,0,0,0,0.0046,0,0,0,0.0032,0,0,0,0,0,0,0
2030/02/01 18:00:00,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0.0082,0,0,0,0,0,0,0
2030/02/01 19:00:00,0,0,0,0,0,0,0,0,0,0,0.0092,0,0,0,0.0102,0,0,0,0,0,0,0
2030/02/01 20:00:00,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0.011,0,0,0,0,0,0,0
2030/02/01 21:00:00,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0.0096,0,0,0,0,0,0,0
2030/02/01 22:00:00,0,0,0,0,0,0,0,0,0,0,0.0066,0,0,0,0.0058,0,0,0,0,0,0,0
2030/02/01 23:00:00,0,0,0,0,0,0,0,0,0,0,0.0148,0,0,0,0.0036,0,0,0,0,0,0,0
2030/02/02 00:00:00,0,0,0,0,0,0,0,0,0,0,0.0298,0,0,0,0.0058,0,0,0,0,0,0,0
2030/02/02 01:00:00,0,0,0,0,0,0,0,0,0,0,0.028,0,0,0,0.0124,0,0,0,0,0,0,0
2030/02/02 02:00:00,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0.0158,0,0,0,0,0,0,0
2030/02/02 03:00:00,0,0,0,0,0,0,0,0,0,0,0.0002,0,0,0,0.0056,0,0,0,0,0,0,0
2030/02/02 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/02/02 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0,0,0,0,0,0,0
2030/02/02 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004,0,0,0,0,0,0,0
2030/02/02 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0,0,0,0,0,0,0
2030/02/02 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/02/02 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/02/02 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030/02/02 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0,0,0,0,0,0,0
2030/02/02 12:00:00,0,0,0,0,0,0,0,0,0,0,0.0006,0,0,0,0.0018,0,0,0,0,0,0,0
2030/02/02 13:00:00,0,0,0,0,0,0,0,0,0,0,0.0038,0,0,0,0.0036,0,0,0,0,0,0,0
2030/02/02 14:00:00,0,0,0,0,0,0,0,0,0,0,0.0132,0,0,0,0.0086,0,0,0,0,0,0,0
2030/02/02 15:00:00,0,0,0,0,0,0,0,0,0,0,0.0272,0,0,0,0.0182,0,0,0,0,0,0,0
2030/02/02 16:00:00,0,0,0,0,0,0,0,0,0,0,0.035,0,0,0,0.0268,0,0,0,0,0,0,0
2030/02/02 17:00:00,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.0286,0,0,0,0,0,0,0
2030/02/02 18:00:00,0,0,0,0,0,0,0,0,0,0,0.0438,0,0,0,0.0396,0,0,0,0,0,0,0
2030/02/02 19:00:00,0,0,0,0,0,0,0,0,0,0,0.0516,0,0,0,0.042,0,0,0,0,0,0,0
2030/02/02 20:00:00,0,0,0,0,0,0,0,0,0,0,0.0596,0,0,0,0.0466,0,0,0,0,0,0,0
2030/02/02 21:00:00,0,0,0,0,0,0,0,0,0,0,0.0614,0,0,0,0.0504,0,0,0,0,0,0,0
2030/02/02 22:00:00,0,0,0,0,0,0,0,0,0,0,0.048,0,0,0,0.0428,0,0,0,0,0,0,0
2030/02/02 23:00:00,0,0,0,0,0,0,0,0,0,0,0.0152,0,0,0,0.0218,0,0,0,0,0,0,0
2030/02/03 00:00:00,0,0,0,0,0,0,0,0,0,0,0.0004,0,0,0,0.002,0,0,0,0,0,0,0
2030/02/03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0,0,0,0,0,0,0
2030/02/03 02:00:00,0,0,0,0,0,0,0,0,0,0,0.0002,0,0,0,0.0014,0,0,0,0,0,0,0
2030/02/03 03:00:00,0,0,0,0,0,0,0,0,0,0,0.0014,0,0,0,0,0,0,0,0,0,0,0
2030/02/03 04:00:00,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0.0004,0,0,0,0,0,0,0
2030/02/03 05:00:00,0,0,0,0,0,0,0,0,0,0,0.0042,0,0,0,0.0046,0,0,0,0,0,0,0
2030/02/03 06:00:00,0,0,0,0,0,0,0,0,0,0,0.0024,0,0,0,0.0086,0,0,0,0,0,0,0
2030/02/03 07:00:00,0,0,0,0,0,0,0,0,0,0,0.0002,0,0,0,0.0062,0,0,0,0,0,0,0
2030/02/03 08:00:00,0,0,0,0,0,0,0,0,0,0,0.0024,0,0,0,0.0014,0,0,0,0,0,0,0
2030/02/03 09:00:00,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0,0.0026,0,0,0,0,0,0,0
2030/02/03 10:00:00,0,0,0,0,0,0,0,0,0,0,0.0176,0,0,0,0.0078,0,0,0,0,0,0,0
2030/02/03 11:00:00,0,0,0,0,0,0,0,0,0,0,0.0204,0,0,0,0.0158,0,0,0,0,0,0,0
2030/02/03 12:00:00,0,0,0,0,0,0,0,0,0,0,0.0182,0,0,0,0.0216,0,0,0,0,0,0,0
2030/02/03 13:00:00,0,0,0,0,0,0,0,0,0,0,0.0144,0,0,0,0.0238,0,0,0,0,0,0,0
2030/02/03 14:00:00,0,0,0,0,0,0,0,0,0,0,0.0138,0,0,0,0.0232,0,0,0,0,0,0,0
2030/02/03 15:00:00,0,0,0,0,0,0,0,0,0,0,0.0244,0,0,0,0.0274,0,0,0,0,0,0,0
2030/02/03 16:00:00,0,0,0,0,0,0,0,0,0,0,0.0518,0,0,0,0.0406,0,0,0,0,0,0,0
2030/02/03 17:00:00,0,0,0,0,0,0,0,0,0,0,0.086,0,0,0,0.0662,0,0,0,0,0,0,0
2030/02/03 18:00:00,0,0,0,0,0,0,0,0,0,0,0.1164,0,0,0,0.0944,0,0,0,0,0,0,0
2030/02/03 19:00:00,0,0,0,0,0,0,0,0,0,0,0.148,0,0,0,0.1186,0,0,0,0,0,0,0
2030/02/03 20:00:00,0,0,0,0,0,0,0,0,0,0,0.1786,0,0,0,0.1396,0,0,0,0,0,0,0
2030/02/03 21:00:00,0,0,0,0,0,0,0,0,0,0,0.2138,0,0,0,0.159,0,0,0,0,0,0,0
2030/02/03 22:00:00,0,0,0,0,0,0,0,0,0,0,0.2318,0,0,0,0.1816,0,0,0,0,0,0,0
2030/02/03 23:00:00,0,0,0,0,0,0,0,0,0,0,0.235,0,0,0,0.1964,0,0,0,0,0,0,0
2030/02/04 00:00:00,0,0,0,0,0,0,0,0,0,0,0.2452,0,0,0,0.1982,0,0,0,0,0,0,0
2030/02/04 01:00:00,0,0,0,0,0,0,0,0,0,0,0.256,0,0,0,0.1974,0,0,0,0,0,0,0
2030/02/04 02:00:00,0,0,0,0,0,0,0,0,0,0,0.252,0,0,0,0.1948,0,0,0,0,0,0,0
2030/02/04 03:00:00,0,0,0,0,0,0,0,0,0,0,0.2326,0,0,0,0.1846,0,0,0,0,0,0,0
2030/02/04 04:00:00,0,0,0,0,0,0,0,0,0,0,0.189,0,0,0,0.1684,0,0,0,0,0,0,0
2030/02/04 05:00:00,0,0,0,0,0,0,0,0,0,0,0.1284,0,0,0,0.1328,0,0,0,0,0,0,0
2030/02/04 06:00:00,0,0,0,0,0,0,0,0,0,0,0.058,0,0,0,0.0906,0,0,0,0,0,0,0
2030/02/04 07:00:00,0,0,0,0,0,0,0,0,0,0,0.0188,0,0,0,0.0514,0,0,0,0,0,0,0
2030/02/04 08:00:00,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0,0.0226,0,0,0,0,0,0,0
2030/02/04 09:00:00,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0.0092,0,0,0,0,0,0,0
2030/02/04 10:00:00,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0.0056,0,0,0,0,0,0,0
2030/02/04 11:00:00,0,0,0,0,0,0,0,0,0,0,0.0182,0,0,0,0.0092,0,0,0,0,0,0,0
2030/02/04 12:00:00,0,0,0,0,0,0,0,0,0,0,0.043,0,0,0,0.0272,0,0,0,0,0,0,0
2030/02/04 13:00:00,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0.0652,0,0,0,0,0,0,0
2030/02/04 14:00:00,0,0,0,0,0,0,0,0,0,0,0.1206,0,0,0,0.1054,0,0,0,0,0,0,0
2030/02/04 15:00:00,0,0,0,0,0,0,0,0,0,0,0.175,0,0,0,0.1538,0,0,0,0,0,0,0
2030/02/04 16:00:00,0,0,0,0,0,0,0,0,0,0,0.1872,0,0,0,0.2014,0,0,0,0,0,0,0
2030/02/04 17:00:00,0,0,0,0,0,0,0,0,0,0,0.1762,0,0,0,0.1768,0,0,0,0,0,0,0
2030/02/04 18:00:00,0,0,0,0,0,0,0,0,0,0,0.1554,0,0,0,0.119,0,0,0,0,0,0,0
2030/02/04 19:00:00,0,0,0,0,0,0,0,0,0,0,0.1566,0,0,0,0.0876,0,0,0,0,0,0,0
2030/02/04 20:00:00,0,0,0,0,0,0,0,0,0,0,0.1732,0,0,0,0.086,0,0,0,0,0,0,0
2030/02/04 21:00:00,0,0,0,0,0,0,0,0,0,0,0.1932,0,0,0,0.1014,0,0,0,0,0,0,0
2030/02/04 22:00:00,0,0,0,0,0,0,0,0,0,0,0.2296,0,0,0,0.1228,0,0,0,0,0,0,0
2030/02/04 23:00:00,0,0,0,0,0,0,0,0,0,0,0.272,0,0,0,0.1586,0,0,0,0,0,0,0
2030/02/05 00:00:00,0,0,0,0,0,0,0,0,0,0,0.3134,0,0,0,0.2034,0,0,0,0,0,0,0
2030/02/05 01:00:00,0,0,0,0,0,0,0,0,0,0,0.3516,0,0,0,0.2532,0,0,0,0,0,0,0
2030/02/05 02:00:00,0,0,0,0,0,0,0,0,0,0,0.3564,0,0,0,0.2922,0,0,0,0,0,0,0
2030/02/05 03:00:00,0,0,0,0,0,0,0,0,0,0,0.3312,0,0,0,0.3072,0,0,0,0,0,0,0
2030/02/05 04:00:00,0,0,0,0,0,0,0,0,0,0,0.2944,0,0,0,0.3014,0,0,0,0,0,0,0
2030/02/05 05:00:00,0,0,0,0,0,0,0,0,0,0,0.2788,0,0,0,0.2794,0,0,0,0,0,0,0
2030/02/05 06:00:00,0,0,0,0,0,0,0,0,0,0,0.2208,0,0,0,0.2768,0,0,0,0,0,0,0
2030/02/05 07:00:00,0,0,0,0,0,0,0,0,0,0,0.217,0,0,0,0.248,0,0,0,0,0,0,0
2030/02/05 08:00:00,0,0,0,0,0,0,0,0,0,0,0.2642,0,0,0,0.2338,0,0,0,0,0,0,0
2030/02/05 09:00:00,0,0,0,0,0,0,0,0,0,0,0.3068,0,0,0,0.2442,0,0,0,0,0,0,0
2030/02/05 10:00:00,0,0,0,0,0,0,0,0,0,0,0.3382,0,0,0,0.2714,0,0,0,0,0,0,0
2030/02/05 11:00:00,0,0,0,0,0,0,0,0,0,0,0.3536,0,0,0,0.3238,0,0,0,0,0,0,0
2030/02/05 12:00:00,0,0,0,0,0,0,0,0,0,0,0.3578,0,0,0,0.3826,0,0,0,0,0,0,0
2030/02/05 13:00:00,0,0,0,0,0,0,0,0,0,0,0.3638,0,0,0,0.4316,0,0,0,0,0,0,0
2030/02/05 14:00:00,0,0,0,0,0,0,0,0,0,0,0.3736,0,0,0,0.471,0,0,0,0,0,0,0
2030/02/05 15:00:00,0,0,0,0,0,0,0,0,0,0,0.3854,0,0,0,0.4816,0,0,0,0,0,0,0
2030/02/05 16:00:00,0,0,0,0,0,0,0,0,0,0,0.4002,0,0,0,0.4748,0,0,0,0,0,0,0
2030/02/05 17:00:00,0,0,0,0,0,0,0,0,0,0,0.439,0,0,0,0.451,0,0,0,0,0,0,0
2030/02/05 18:00:00,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0.4472,0,0,0,0,0,0,0
2030/02/05 19:00:00,0,0,0,0,0,0,0,0,0,0,0.4968,0,0,0,0.4684,0,0,0,0,0,0,0
2030/02/05 20:00:00,0,0,0,0,0,0,0,0,0,0,0.5122,0,0,0,0.4858,0,0,0,0,0,0,0
2030/02/05 21:00:00,0,0,0,0,0,0,0,0,0,0,0.5468,0,0,0,0.5054,0,0,0,0,0,0,0
2030/02/05 22:00:00,0,0,0,0,0,0,0,0,0,0,0.617,0,0,0,0.5518,0,0,0,0,0,0,0
2030/02/05 23:00:00,0,0,0,0,0,0,0,0,0,0,0.6896,0,0,0,0.6366,0,0,0,0,0,0,0
2030/02/06 00:00:00,0,0,0,0,0,0,0,0,0,0,0.7022,0,0,0,0.7152,0,0,0,0,0,0,0
2030/02/06 01:00:00,0,0,0,0,0,0,0,0,0,0,0.6144,0,0,0,0.677,0,0,0,0,0,0,0
2030/02/06 02:00:00,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0.5538,0,0,0,0,0,0,0
2030/02/06 03:00:00,0,0,0,0,0,0,0,0,0,0,0.7118,0,0,0,0.5658,0,0,0,0,0,0,0
2030/02/06 04:00:00,0,0,0,0,0,0,0,0,0,0,0.7482,0,0,0,0.6782,0,0,0,0,0,0,0
2030/02/06 05:00:00,0,0,0,0,0,0,0,0,0,0,0.753,0,0,0,0.7104,0,0,0,0,0,0,0
2030/02/06 06:00:00,0,0,0,0,0,0,0,0,0,0,0.7132,0,0,0,0.7288,0,0,0,0,0,0,0
2030/02/06 07:00:00,0,0,0,0,0,0,0,0,0,0,0.5886,0,0,0,0.7394,0,0,0,0,0,0,0
2030/02/06 08:00:00,0,0,0,0,0,0,0,0,0,0,0.5026,0,0,0,0.7122,0,0,0,0,0,0,0
2030/02/06 09:00:00,0,0,0,0,0,0,0,0,0,0,0.4598,0,0,0,0.6608,0,0,0,0,0,0,0
2030/02/06 10:00:00,0,0,0,0,0,0,0,0,0,0,0.4192,0,0,0,0.6252,0,0,0,0,0,0,0
2030/02/06 11:00:00,0,0,0,0,0,0,0,0,0,0,0.3682,0,0,0,0.5926,0,0,0,0,0,0,0
2030/02/06 12:00:00,0,0,0,0,0,0,0,0,0,0,0.2912,0,0,0,0.566,0,0,0,0,0,0,0
2030/02/06 13:00:00,0,0,0,0,0,0,0,0,0,0,0.1976,0,0,0,0.5032,0,0,0,0,0,0,0
2030/02/06 14:00:00,0,0,0,0,0,0,0,0,0,0,0.1126,0,0,0,0.4112,0,0,0,0,0,0,0
2030/02/06 15:00:00,0,0,0,0,0,0,0,0,0,0,0.0584,0,0,0,0.2952,0,0,0,0,0,0,0
2030/02/06 16:00:00,0,0,0,0,0,0,0,0,0,0,0.0298,0,0,0,0.2008,0,0,0,0,0,0,0
2030/02/06 17:00:00,0,0,0,0,0,0,0,0,0,0,0.027,0,0,0,0.1292,0,0,0,0,0,0,0
2030/02/06 18:00:00,0,0,0,0,0,0,0,0,0,0,0.0478,0,0,0,0.0984,0,0,0,0,0,0,0
2030/02/06 19:00:00,0,0,0,0,0,0,0,0,0,0,0.0894,0,0,0,0.1072,0,0,0,0,0,0,0
2030/02/06 20:00:00,0,0,0,0,0,0,0,0,0,0,0.0942,0,0,0,0.1386,0,0,0,0,0,0,0
2030/02/06 21:00:00,0,0,0,0,0,0,0,0,0,0,0.0416,0,0,0,0.1334,0,0,0,0,0,0,0
2030/02/06 22:00:00,0,0,0,0,0,0,0,0,0,0,0.0066,0,0,0,0.0724,0,0,0,0,0,0,0
2030/02/06 23:00:00,0,0,0,0,0,0,0,0,0,0,0.0008,0,0,0,0.0228,0,0,0,0,0,0,0
2030/02/07 00:00:00,0,0,0,0,0,0,0,0,0,0,0.0012,0,0,0,0.0072,0,0,0,0,0,0,0
2030/02/07 01:00:00,0,0,0,0,0,0,0,0,0,0,0.0052,0,0,0,0.006,0,0,0,0,0,0,0
2030/02/07 02:00:00,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0.0112,0,0,0,0,0,0,0
2030/02/07 03:00:00,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0.023,0,0,0,0,0,0,0
2030/02/07 04:00:00,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.037,0,0,0,0,0,0,0
2030/02/07 05:00:00,0,0,0,0,0,0,0,0,0,0,0.0132,0,0,0,0.0414,0,0,0,0,0,0,0
2030/02/07 06:00:00,0,0,0,0,0,0,0,0,0,0,0.0086,0,0,0,0.0376,0,0,0,0,0,0,0
2030/02/07 07:00:00,0,0,0,0,0,0,0,0,0,0,0.0052,0,0,0,0.031,0,0,0,0,0,0,0
2030/02/07 08:00:00,0,0,0,0,0,0,0,0,0,0,0.0068,0,0,0,0.0218,0,0,0,0,0,0,0
2030/02/07 09:00:00,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.0222,0,0,0,0,0,0,0
2030/02/07 10:00:00,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0.0324,0,0,0,0,0,0,0
2030/02/07 11:00:00,0,0,0,0,0,0,0,0,0,0,0.0372,0,0,0,0.0542,0,0,0,0,0,0,0
2030/02/07 12:00:00,0,0,0,0,0,0,0,0,0,0,0.0544,0,0,0,0.0824,0,0,0,0,0,0,0
2030/02/07 13:00:00,0,0,0,0,0,0,0,0,0,0,0.061,0,0,0,0.0996,0,0,0,0,0,0,0
2030/02/07 14:00:00,0,0,0,0,0,0,0,0,0,0,0.0686,0,0,0,0.1018,0,0,0,0,0,0,0
2030/02/07 15:00:00,0,0,0,0,0,0,0,0,0,0,0.0624,0,0,0,0.0994,0,0,0,0,0,0,0
2030/02/07 16:00:00,0,0,0,0,0,0,0,0,0,0,0.0584,0,0,0,0.0872,0,0,0,0,0,0,0
2030/02/07 17:00:00,0,0,0,0,0,0,0,0,0,0,0.0668,0,0,0,0.0772,0,0,0,0,0,0,0
2030/02/07 18:00:00,0,0,0,0,0,0,0,0,0,0,0.0682,0,0,0,0.0742,0,0,0,0,0,0,0
2030/02/07 19:00:00,0,0,0,0,0,0,0,0,0,0,0.0698,0,0,0,0.067,0,0,0,0,0,0,0
2030/02/07 20:00:00,0,0,0,0,0,0,0,0,0,0,0.087,0,0,0,0.063,0,0,0,0,0,0,0
2030/02/07 21:00:00,0,0,0,0,0,0,0,0,0,0,0.128,0,0,0,0.075,0,0,0,0,0,0,0
2030/02/07 22:00:00,0,0,0,0,0,0,0,0,0,0,0.1694,0,0,0,0.1116,0,0,0,0,0,0,0
2030/02/07 23:00:00,0,0,0,0,0,0,0,0,0,0,0.206,0,0,0,0.1556,0,0,0,0,0,0,0
2030/02/08 00:00:00,0,0,0,0,0,0,0,0,0,0,0.2404,0,0,0,0.1998,0,0,0,0,0,0,0
2030/02/08 01:00:00,0,0,0,0,0,0,0,0,0,0,0.2606,0,0,0,0.2372,0,0,0,0,0,0,0
2030/02/08 02:00:00,0,0,0,0,0,0,0,0,0,0,0.2392,0,0,0,0.249,0,0,0,0,0,0,0
2030/02/08 03:00:00,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.2174,0,0,0,0,0,0,0
2030/02/08 04:00:00,0,0,0,0,0,0,0,0,0,0,0.1114,0,0,0,0.151,0,0,0,0,0,0,0
2030/02/08 05:00:00,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0.1072,0,0,0,0,0,0,0
2030/02/08 06:00:00,0,0,0,0,0,0,0,0,0,0,0.0746,0,0,0,0.0904,0,0,0,0,0,0,0
2030/02/08 07:00:00,0,0,0,0,0,0,0,0,0,0,0.0906,0,0,0,0.0944,0,0,0,0,0,0,0
2030/02/08 08:00:00,0,0,0,0,0,0,0,0,0,0,0.1238,0,0,0,0.1088,0,0,0,0,0,0,0
2030/02/08 09:00:00,0,0,0,0,0,0,0,0,0,0,0.1512,0,0,0,0.1426,0,0,0,0,0,0,0
2030/02/08 10:00:00,0,0,0,0,0,0,0,0,0,0,0.1556,0,0,0,0.1788,0,0,0,0,0,0,0
2030/02/08 11:00:00,0,0,0,0,0,0,0,0,0,0,0.1646,0,0,0,0.1864,0,0,0,0,0,0,0
2030/02/08 12:00:00,0,0,0,0,0,0,0,0,0,0,0.1834,0,0,0,0.1846,0,0,0,0,0,0,0
2030/02/08 13:00:00,0,0,0,0,0,0,0,0,0,0,0.239,0,0,0,0.1834,0,0,0,0,0,0,0
2030/02/08 14:00:00,0,0,0,0,0,0,0,0,0,0,0.3256,0,0,0,0.1842,0,0,0,0,0,0,0
2030/02/08 15:00:00,0,0,0,0,0,0,0,0,0,0,0.4092,0,0,0,0.1822,0,0,0,0,0,0,0
2030/02/08 16:00:00,0,0,0,0,0,0,0,0,0,0,0.4402,0,0,0,0.1878,0,0,0,0,0,0,0
2030/02/08 17:00:00,0,0,0,0,0,0,0,0,0,0,0.4552,0,0,0,0.2052,0,0,0,0,0,0,0
2030/02/08 18:00:00,0,0,0,0,0,0,0,0,0,0,0.4504,0,0,0,0.2474,0,0,0,0,0,0,0
2030/02/08 19:00:00,0,0,0,0,0,0,0,0,0,0,0.4358,0,0,0,0.2888,0,0,0,0,0,0,0
2030/02/08 20:00:00,0,0,0,0,0,0,0,0,0,0,0.4334,0,0,0,0.3248,0,0,0,0,0,0,0
2030/02/08 21:00:00,0,0,0,0,0,0,0,0,0,0,0.4276,0,0,0,0.3442,0,0,0,0,0,0,0
2030/02/08 22:00:00,0,0,0,0,0,0,0,0,0,0,0.369,0,0,0,0.3544,0,0,0,0,0,0,0
2030/02/08 23:00:00,0,0,0,0,0,0,0,0,0,0,0.2846,0,0,0,0.3246,0,0,0,0,0,0,0
2030/02/09 00:00:00,0,0,0,0,0,0,0,0,0,0,0.2098,0,0,0,0.2644,0,0,0,0,0,0,0
2030/02/09 01:00:00,0,0,0,0,0,0,0,0,0,0,0.1464,0,0,0,0.2112,0,0,0,0,0,0,0
2030/02/09 02:00:00,0,0,0,0,0,0,0,0,0,0,0.092,0,0,0,0.1582,0,0,0,0,0,0,0
2030/02/09 03:00:00,0,0,0,0,0,0,0,0,0,0,0.0436,0,0,0,0.104,0,0,0,0,0,0,0
2030/02/09 04:00:00,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0.0558,0,0,0,0,0,0,0
2030/02/09 05:00:00,0,0,0,0,0,0,0,0,0,0,0.0066,0,0,0,0.0264,0,0,0,0,0,0,0
2030/02/09 06:00:00,0,0,0,0,0,0,0,0,0,0,0.0042,0,0,0,0.0148,0,0,0,0,0,0,0
2030/02/09 07:00:00,0,0,0,0,0,0,0,0,0,0,0.0004,0,0,0,0.0136,0,0,0,0,0,0,0
2030/02/09 08:00:00,0,0,0,0,0,0,0,0,0,0,0.0012,0,0,0,0.0084,0,0,0,0,0,0,0
2030/02/09 09:00:00,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0.0076,0,0,0,0,0,0,0
2030/02/09 10:00:00,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0,0.012,0,0,0,0,0,0,0
2030/02/09 11:00:00,0,0,0,0,0,0,0,0,0,0,0.0124,0,0,0,0.0168,0,0,0,0,0,0,0
2030/02/09 12:00:00,0,0,0,0,0,0,0,0,0,0,0.0106,0,0,0,0.0232,0,0,0,0,0,0,0
2030/02/09 13:00:00,0,0,0,0,0,0,0,0,0,0,0.0052,0,0,0,0.0268,0,0,0,0,0,0,0
2030/02/09 14:00:00,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.0226,0,0,0,0,0,0,0
2030/02/09 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114,0,0,0,0,0,0,0
2030/02/09 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0
2030/02/09 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0
2030/02/09 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0
2030/02/09 19:00:00,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.0014,0,0,0,0,0,0,0
